Year,Period,Area,Area Type,Adjustment,Employment,Civilian Labor Force,Unemployment,Unemployment Rate
2014,September,Parmer                                               ,County,Not Adjusted,"4,969","5,124",155,3
2014,December,Parmer                                               ,County,Not Adjusted,"4,805","4,923",118,2.4
2014,March,Pecos                                                ,County,Not Adjusted,"6,545","6,847",302,4.4
2014,June,Pecos                                                ,County,Not Adjusted,"6,571","6,894",323,4.7
2014,September,Pecos                                                ,County,Not Adjusted,"6,541","6,818",277,4.1
2014,December,Pecos                                                ,County,Not Adjusted,"6,597","6,835",238,3.5
2014,March,Polk                                                 ,County,Not Adjusted,"16,069","17,263","1,194",6.9
2014,June,Polk                                                 ,County,Not Adjusted,"16,231","17,401","1,170",6.7
2014,September,Polk                                                 ,County,Not Adjusted,"16,077","17,139","1,062",6.2
2014,December,Polk                                                 ,County,Not Adjusted,"16,044","17,021",977,5.7
2014,March,Potter                                               ,County,Not Adjusted,"54,419","56,837","2,418",4.3
2014,June,Potter                                               ,County,Not Adjusted,"54,527","57,018","2,491",4.4
2014,September,Potter                                               ,County,Not Adjusted,"54,173","56,393","2,220",3.9
2014,December,Potter                                               ,County,Not Adjusted,"54,551","56,373","1,822",3.2
2014,March,Presidio                                             ,County,Not Adjusted,"3,056","3,496",440,12.6
2014,June,Presidio                                             ,County,Not Adjusted,"3,034","3,467",433,12.5
2014,September,Presidio                                             ,County,Not Adjusted,"2,919","3,306",387,11.7
2014,December,Presidio                                             ,County,Not Adjusted,"2,872","3,191",319,10
2014,March,Rains                                                ,County,Not Adjusted,"5,164","5,442",278,5.1
2014,June,Rains                                                ,County,Not Adjusted,"5,105","5,379",274,5.1
2014,September,Rains                                                ,County,Not Adjusted,"5,147","5,422",275,5.1
2014,December,Rains                                                ,County,Not Adjusted,"5,065","5,321",256,4.8
2014,March,Randall                                              ,County,Not Adjusted,"66,295","68,828","2,533",3.7
2014,June,Randall                                              ,County,Not Adjusted,"66,499","69,114","2,615",3.8
2014,September,Randall                                              ,County,Not Adjusted,"65,892","68,238","2,346",3.4
2014,December,Randall                                              ,County,Not Adjusted,"66,296","68,198","1,902",2.8
2014,March,Reagan                                               ,County,Not Adjusted,"1,927","1,997",70,3.5
2014,June,Reagan                                               ,County,Not Adjusted,"2,011","2,088",77,3.7
2014,September,Reagan                                               ,County,Not Adjusted,"2,070","2,133",63,3
2014,December,Reagan                                               ,County,Not Adjusted,"2,023","2,077",54,2.6
2014,March,Real                                                 ,County,Not Adjusted,979,"1,053",74,7
2014,June,Real                                                 ,County,Not Adjusted,"1,104","1,177",73,6.2
2014,September,Real                                                 ,County,Not Adjusted,980,"1,043",63,6
2014,December,Real                                                 ,County,Not Adjusted,930,980,50,5.1
2014,March,Red River                                            ,County,Not Adjusted,"4,571","5,001",430,8.6
2014,June,Red River                                            ,County,Not Adjusted,"4,516","4,919",403,8.2
2014,September,Red River                                            ,County,Not Adjusted,"4,532","4,890",358,7.3
2014,December,Red River                                            ,County,Not Adjusted,"4,595","4,899",304,6.2
2014,March,Reeves                                               ,County,Not Adjusted,"5,458","5,711",253,4.4
2014,June,Reeves                                               ,County,Not Adjusted,"5,580","5,840",260,4.5
2014,September,Reeves                                               ,County,Not Adjusted,"5,521","5,741",220,3.8
2014,December,Reeves                                               ,County,Not Adjusted,"5,524","5,707",183,3.2
2014,March,Refugio                                              ,County,Not Adjusted,"3,499","3,658",159,4.3
2014,June,Refugio                                              ,County,Not Adjusted,"3,471","3,637",166,4.6
2014,September,Refugio                                              ,County,Not Adjusted,"3,414","3,569",155,4.3
2014,December,Refugio                                              ,County,Not Adjusted,"3,380","3,513",133,3.8
2014,March,Roberts                                              ,County,Not Adjusted,435,453,18,4
2014,June,Roberts                                              ,County,Not Adjusted,444,462,18,3.9
